"File","Line","Pattern","Text"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","192","\u00E1\u00BB","<img class=""h-40 w-full object-cover"" src=""<?= htmlspecialchars($thumb, ENT_QUOTES, 'UTF-8'); ?>"" alt=""áº¢nh cĂ´ng thá»©c"">"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","202","\u00C6","<div class=""rounded-xl border border-slate-200 bg-white p-6 text-slate-500"">ChÆ°a cĂ³ cĂ´ng thá»©c nĂ o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","202","\u00E1\u00BB","<div class=""rounded-xl border border-slate-200 bg-white p-6 text-slate-500"">ChÆ°a cĂ³ cĂ´ng thá»©c nĂ o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","208","\u00E1\u00BB","<button class=""profile-subtab border-b-2 border-primary px-4 py-2 text-sm font-bold text-primary"" type=""button"" data-subtab-group=""ingredients"" data-subtab=""mine"">Cá»§a tĂ´i</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","210","\u00C4","<button class=""profile-subtab border-b-2 border-transparent px-4 py-2 text-sm font-bold text-slate-500"" type=""button"" data-subtab-group=""ingredients"" data-subtab=""saved"">ÄĂ£ lÆ°u</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","210","\u00C6","<button class=""profile-subtab border-b-2 border-transparent px-4 py-2 text-sm font-bold text-slate-500"" type=""button"" data-subtab-group=""ingredients"" data-subtab=""saved"">ÄĂ£ lÆ°u</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","226","\u00E1\u00BB","<img class=""h-40 w-full object-cover"" src=""<?= htmlspecialchars($thumb, ENT_QUOTES, 'UTF-8'); ?>"" alt=""áº¢nh nguyĂªn liá»‡u"">"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","236","\u00C6","<div class=""rounded-xl border border-slate-200 bg-white p-6 text-slate-500"">ChÆ°a cĂ³ nguyĂªn liá»‡u nĂ o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","236","\u00E1\u00BB","<div class=""rounded-xl border border-slate-200 bg-white p-6 text-slate-500"">ChÆ°a cĂ³ nguyĂªn liá»‡u nĂ o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","253","\u00E1\u00BB","<img class=""h-40 w-full object-cover"" src=""<?= htmlspecialchars($thumb, ENT_QUOTES, 'UTF-8'); ?>"" alt=""áº¢nh nguyĂªn liá»‡u"">"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","263","\u00C6","<div class=""rounded-xl border border-slate-200 bg-white p-6 text-slate-500"">Báº¡n chÆ°a lÆ°u nguyĂªn liá»‡u nĂ o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","263","\u00E1\u00BB","<div class=""rounded-xl border border-slate-200 bg-white p-6 text-slate-500"">Báº¡n chÆ°a lÆ°u nguyĂªn liá»‡u nĂ o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","271","\u00E1\u00BB","<button class=""profile-subtab border-b-2 border-primary px-4 py-2 text-sm font-bold text-primary"" type=""button"" data-subtab-group=""tips"" data-subtab=""mine"">Cá»§a tĂ´i</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","273","\u00C4","<button class=""profile-subtab border-b-2 border-transparent px-4 py-2 text-sm font-bold text-slate-500"" type=""button"" data-subtab-group=""tips"" data-subtab=""saved"">ÄĂ£ lÆ°u</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","273","\u00C6","<button class=""profile-subtab border-b-2 border-transparent px-4 py-2 text-sm font-bold text-slate-500"" type=""button"" data-subtab-group=""tips"" data-subtab=""saved"">ÄĂ£ lÆ°u</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","299","\u00C6","<div class=""rounded-xl border border-slate-200 bg-white p-6 text-slate-500"">ChÆ°a cĂ³ máº¹o váº·t nĂ o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","326","\u00C6","<div class=""rounded-xl border border-slate-200 bg-white p-6 text-slate-500"">Báº¡n chÆ°a lÆ°u máº¹o váº·t nĂ o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","334","\u00C4","<h4 class=""mb-2 text-lg font-bold text-slate-900"">Káº¿ hoáº¡ch bá»¯a Äƒn</h4>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","334","\u00E1\u00BB","<h4 class=""mb-2 text-lg font-bold text-slate-900"">Káº¿ hoáº¡ch bá»¯a Äƒn</h4>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","336","\u00C4","<?= $isOwner ? 'Quáº£n lĂ½ káº¿ hoáº¡ch Äƒn theo ngĂ y/tuáº§n cá»§a báº¡n.' : 'Xem káº¿ hoáº¡ch Äƒn Ä‘Æ°á»£c chia sáº» cá»§a ngÆ°á»i dĂ¹ng nĂ y.'; ?>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","336","\u00C6","<?= $isOwner ? 'Quáº£n lĂ½ káº¿ hoáº¡ch Äƒn theo ngĂ y/tuáº§n cá»§a báº¡n.' : 'Xem káº¿ hoáº¡ch Äƒn Ä‘Æ°á»£c chia sáº» cá»§a ngÆ°á»i dĂ¹ng nĂ y.'; ?>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","336","\u00E1\u00BB","<?= $isOwner ? 'Quáº£n lĂ½ káº¿ hoáº¡ch Äƒn theo ngĂ y/tuáº§n cá»§a báº¡n.' : 'Xem káº¿ hoáº¡ch Äƒn Ä‘Æ°á»£c chia sáº» cá»§a ngÆ°á»i dĂ¹ng nĂ y.'; ?>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","339","\u00C6","<?= $isOwner ? 'Má»Ÿ káº¿ hoáº¡ch cá»§a tĂ´i' : 'Xem káº¿ hoáº¡ch cá»§a ngÆ°á»i dĂ¹ng'; ?>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","339","\u00E1\u00BB","<?= $isOwner ? 'Má»Ÿ káº¿ hoáº¡ch cá»§a tĂ´i' : 'Xem káº¿ hoáº¡ch cá»§a ngÆ°á»i dĂ¹ng'; ?>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","390","\u00C4","this.textContent = 'ÄĂ£ sao chĂ©p liĂªn káº¿t';"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","391","\u00C6","setTimeout(() => { this.textContent = 'Sao chĂ©p liĂªn káº¿t há»“ sÆ¡'; }, 1200);"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","391","\u00E1\u00BB","setTimeout(() => { this.textContent = 'Sao chĂ©p liĂªn káº¿t há»“ sÆ¡'; }, 1200);"
"D:\xampp\htdocs\cooking_website\docs\database_relationships.md","36","\u00C3","| 29 | users (người dùng) | saved_items (mục đã lưu) | 1 - N | saved_items.user_id -> users.id | Một người dùng có thể có nhiều mục đã lưu. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_dictionary.md","254","\u00C3","| `is_read` | `tinyint(1) NOT NULL DEFAULT 0` | NO | `0` | Trạng thái đã đọc |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_dictionary.md","403","\u00C3","| `password` | `varchar(255) NOT NULL` | NO | `NULL` | Mật khẩu mã hóa |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","12","\u00C3","| action_key | varchar(100) | Mã hành động admin. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","29","\u00C3","| sent_count | int(11) | Số lượng đã gửi. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","55","\u00C3","| is_edited | tinyint(1) | Đánh dấu đã chỉnh sửa. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","72","\u00C3","| used_at | datetime | Thời điểm đã sử dụng. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","91","\u00C3","| cta_text | varchar(80) | Nhãn nút hành động. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","176","\u00C3","| is_locked | tinyint(1) | Đánh dấu ngày/tuần đã khóa chỉnh sửa. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","196","\u00C3","| is_locked | tinyint(1) | Đánh dấu ngày/tuần đã khóa chỉnh sửa. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","223","\u00C3","| is_read | tinyint(1) | Đã đọc hay chưa. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","313","\u00C3","27. saved_items - mục đã lưu"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","317","\u00C3","| id | int(11) (PK) | Định danh duy nhất của mục đã lưu. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","321","\u00C3","| created_at | datetime | Thời điểm tạo mục đã lưu. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","329","\u00C3","| action_key | varchar(120) | Mã hành động admin. |"
"D:\xampp\htdocs\cooking_website\docs\database_schema_structured.md","377","\u00C3","| password | varchar(255) | Mật khẩu đã băm. |"
"D:\xampp\htdocs\cooking_website\docs\functional_requirements.md","94","\u00C3","1. Không cho sửa công thức đã `approved` (hoặc nếu mở sửa thì bắt buộc quay về `pending` để duyệt lại)."
"D:\xampp\htdocs\cooking_website\docs\functional_requirements.md","100","\u00C3","7. Với đổi email: token một lần, có hạn dùng, không cho xác nhận lại token đã dùng."
"D:\xampp\htdocs\cooking_website\docs\functional_requirements_grouped.md","29","\u00C3","| 23 | Công thức | Xem “Công thức của tôi” | Quản lý bài đã tạo | `group?`, `page?` | **group?:**<br>+ Data Type: `String`<br>+ Validation Rules: `group` enum tab hợp lệ; `page >= 1`.<br><br>**page?:**<br>+ Data Type: `Int`<br>+ Validation Rules: `group` enum tab hợp lệ; `page >= 1`. |"
"D:\xampp\htdocs\cooking_website\docs\functional_requirements_grouped.md","75","\u00C3","| 9 | Người dùng & an toàn | Khôi phục user | Khôi phục user đã xóa mềm | `user_id` | **user_id:**<br>+ Data Type: `Int`<br>+ Validation Rules: `user_id > 0`. |"
"D:\xampp\htdocs\cooking_website\docs\functional_requirements_grouped.md","107","\u00C3","| 41 | Thông báo hệ thống | Xem lịch sử campaign | Theo dõi thông báo đã gửi | `page?`, `limit?` | **page?:**<br>+ Data Type: `Int`<br>+ Validation Rules: `page >= 1`; `limit >= 1`.<br><br>**limit?:**<br>+ Data Type: `Int`<br>+ Validation Rules: `page >= 1`; `limit >= 1`. |"
"D:\xampp\htdocs\cooking_website\docs\functional_requirements_table.md","41","\u00C3","| 4 | Admin | Quản lý công thức đã duyệt | Xem/sửa/xóa công thức công khai | `recipe_id` | Không xóa khi đang được dùng trong meal plan. |"
"D:\xampp\htdocs\cooking_website\docs\functional_requirements_table.md","58","\u00C3","| 21 | Người dùng | Sửa công thức | Cập nhật công thức của chính mình | `recipe_id`, `fields` | Không cho sửa trực tiếp khi đã `approved` (hoặc phải gửi duyệt lại). |"
"D:\xampp\htdocs\cooking_website\docs\functional_requirements_table.md","71","\u00C3","| 34 | Khách/Người dùng | Xem danh sách công thức | Duyệt recipe công khai | `keyword`, `category`, `sort`, `page` | Khách chỉ thấy bài đã duyệt và công khai. |"
"D:\xampp\htdocs\cooking_website\docs\functional_requirements_table.md","84","\u00C3","1. Không cho sửa công thức đã `approved` (hoặc nếu mở sửa thì bắt buộc quay về `pending` để duyệt lại)."
"D:\xampp\htdocs\cooking_website\docs\functional_requirements_table.md","90","\u00C3","7. Với đổi email: token một lần, có hạn dùng, không cho xác nhận lại token đã dùng."
"D:\xampp\htdocs\cooking_website\nhap.html","77","\u00C3","<td>Nguyễn An đã đăng ký</td>"
"D:\xampp\htdocs\cooking_website\public\assets\js\main.js","406","\u00C4","appendMessage('LÄ‚Â¡Ă‚Â»Ă¢â‚¬â€i: ' + errMsg);"
"D:\xampp\htdocs\cooking_website\public\assets\js\main.js","406","\u00E2\u20AC","appendMessage('LÄ‚Â¡Ă‚Â»Ă¢â‚¬â€i: ' + errMsg);"
"D:\xampp\htdocs\cooking_website\scripts\mojibake-fixes.json","3","\u00E1\u00BB","""CĂ´ng thá»©c"": ""Công thức"","
"D:\xampp\htdocs\cooking_website\scripts\mojibake-fixes.json","5","\u00E1\u00BB","""TĂ¹y chá»‰nh"": ""Tùy chỉnh"","
"D:\xampp\htdocs\cooking_website\scripts\mojibake-fixes.json","7","\u00C3","""ÄÃ£"": ""Đã"","
"D:\xampp\htdocs\cooking_website\scripts\mojibake-fixes.json","7","\u00C4","""ÄÃ£"": ""Đã"","
"D:\xampp\htdocs\cooking_website\scripts\seed_ingredient_nutrition.php","20","\u00C3","'/[àáạảãâầấậẩẫăằắặẳẵ]/u' => 'a',"
"D:\xampp\htdocs\cooking_website\TODO.md","10","\u00C3","**Website đã fix lỗi chữ bị hỏng!**"
